M  = 7648
NX = 200
NY = 200

u_rad, v_rad, vis_r, vis_i, noise_std_dev
3.107289e-01, 5.335801e-02, -9.654886e-01, -6.543440e-01, 4.296923e-01
-5.631994e-02, 1.556468e-01, 7.217269e-01, 7.956337e-01, 3.744638e-01
2.993565e-04, 1.176157e-01, 2.138110e+00, 9.304986e-01, 6.552755e-01
1.402825e-01, 6.214990e-02, -2.558866e+00, 2.003667e+00, 4.230160e-01
-6.840388e-02, 9.998618e-02, -2.908311e+00, -1.593937e+00, 3.357995e-01
-2.043520e-02, 1.321520e-01, -3.136695e+00, 1.319518e+00, 2.858667e-01
3.715216e-01, 3.223443e-01, -3.329763e+00, 8.588529e-02, 3.254374e-01
3.162449e-01, -1.182809e-01, 9.205486e-01, -1.445921e+00, 7.443660e-02
-5.078477e-02, -1.599236e-02, 2.784788e-01, 8.091302e+00, 4.156877e-01
5.834154e-03, -5.402315e-02, -5.575739e+00, 1.375379e+00, 5.168665e-02
1.458171e-01, -1.094890e-01, -3.099249e+00, -3.409076e-01, 4.243508e-02
-6.286820e-02, -7.165265e-02, 8.707930e+00, -4.665762e+00, 1.165167e-01
-1.490019e-02, -3.948634e-02, 2.189146e+00, -9.166614e+00, 1.150583e-01
3.770555e-01, 1.507055e-01, 1.008563e+00, -1.811560e+00, 4.523443e-02
-3.670360e-01, 1.022888e-01, -1.483940e+00, -9.055240e-02, 1.238501e-01
-3.104150e-01, 6.425768e-02, -2.960710e+00, -9.319145e-01, 1.417231e-01
-1.704278e-01, 8.791464e-03, -1.498869e+00, -1.952949e+00, 1.137397e-01
-3.791266e-01, 4.662841e-02, 1.810403e+00, 9.086643e-01, 7.931816e-02
-3.311501e-01, 7.879466e-02, 2.140400e+00, -1.509024e+00, 1.011514e-01
6.083072e-02, 2.689864e-01, 1.899120e+00, 3.311314e-01, 8.101101e-02
5.661906e-02, -3.803086e-02, 2.904358e+00, 8.022173e-01, 1.644571e-01
1.966022e-01, -9.349674e-02, 1.233187e-01, 2.903273e+00, 1.493230e-01
-1.208370e-02, -5.566040e-02, -3.529149e+00, -7.048859e+00, 4.306926e-01
3.588466e-02, -2.349392e-02, -5.951841e+00, -9.337743e-01, 3.190113e-01
4.278410e-01, 1.666978e-01, -1.590038e+00, 1.541242e-01, 8.031039e-02
1.399832e-01, -5.546576e-02, -7.969699e-01, 7.661388e-01, 6.711826e-02
-6.870283e-02, -1.762947e-02, -6.380748e+00, 1.665610e+00, 1.026696e-01
-2.073440e-02, 1.453697e-02, -3.011751e+00, 8.447233e+00, 1.275558e-01
3.712222e-01, 2.047287e-01, -3.567096e+00, -2.793240e-01, 7.761455e-02
-2.086858e-01, 3.783631e-02, -1.830104e+00, 1.838915e+00, 5.089193e-02
-1.607176e-01, 7.000268e-02, 1.072795e-01, 2.183987e+00, 5.417627e-02
2.312389e-01, 2.601943e-01, 3.164680e+00, 3.334986e+00, 7.875406e-02
4.796836e-02, 3.216643e-02, 7.371169e+00, -7.370919e+00, 2.058161e-01
4.399244e-01, 2.223582e-01, 2.399692e+00, -1.082254e+00, 6.640928e-02
3.919564e-01, 1.901918e-01, 2.154573e+00, 1.829669e+00, 5.637787e-02
-5.098492e-03, 1.716392e-01, -1.093377e+00, -1.502991e+00, 3.277215e-01
3.112594e-01, 5.333581e-02, -1.696018e+00, -6.610503e-01, 4.767380e-01
-5.602168e-02, 1.556511e-01, 3.638463e-01, 2.063926e+00, 3.713996e-01
6.447003e-04, 1.176157e-01, 2.242111e+00, 1.782521e-01, 6.994386e-01
1.407285e-01, 6.213949e-02, -2.430897e+00, 1.686354e+00, 4.307209e-01
-6.827102e-02, 9.999133e-02, -2.617311e+00, -1.164978e+00, 4.545819e-01
-2.010220e-02, 1.321536e-01, -3.158952e+00, 1.306320e+00, 3.682369e-01
3.724267e-01, 3.223167e-01, -3.442789e+00, 1.202093e+00, 3.225423e-01
3.163582e-01, -1.183037e-01, 9.988754e-01, -1.448779e+00, 7.048913e-02
-5.092284e-02, -1.598858e-02, -2.451121e-01, 8.095155e+00, 4.038080e-01
5.743513e-03, -5.402361e-02, -5.621483e+00, 1.245213e+00, 6.736009e-02
1.458273e-01, -1.095000e-01, -3.081240e+00, -7.167978e-01, 3.891661e-02
-6.317273e-02, -7.164796e-02, 8.862434e+00, -4.281835e+00, 9.110471e-02
-1.500372e-02, -3.948523e-02, 1.859794e+00, -9.151619e+00, 1.245684e-01
3.775262e-01, 1.506772e-01, 8.788359e-01, -1.918406e+00, 6.159372e-02
-3.672808e-01, 1.023151e-01, -1.421045e+00, -1.806250e-01, 1.203201e-01
-3.106146e-01, 6.427991e-02, -2.911571e+00, -1.024478e+00, 1.423301e-01
-1.705307e-01, 8.803663e-03, -1.279243e+00, -2.089866e+00, 9.281299e-02
-3.795307e-01, 4.665557e-02, 1.726252e+00, 1.108959e+00, 9.749730e-02
-3.313618e-01, 7.881840e-02, 1.996613e+00, -1.447880e+00, 1.171869e-01
6.116785e-02, 2.689822e-01, 1.900380e+00, 2.078651e-01, 7.279708e-02
5.666632e-02, -3.803509e-02, 3.070926e+00, 6.117130e-01, 1.844748e-01
1.967501e-01, -9.351143e-02, -9.100539e-02, 2.824419e+00, 1.514922e-01
-1.224957e-02, -5.565951e-02, -3.651507e+00, -7.023501e+00, 4.270090e-01
3.591921e-02, -2.349661e-02, -6.160692e+00, -3.950466e-01, 2.699915e-01
4.284484e-01, 1.666659e-01, -1.367649e+00, 4.237097e-01, 1.108742e-01
1.400839e-01, -5.547624e-02, -8.112264e-01, 5.878265e-01, 6.628963e-02
-6.891594e-02, -1.762437e-02, -6.420051e+00, 1.458971e+00, 1.018271e-01
-2.074715e-02, 1.453853e-02, -2.612832e+00, 8.663647e+00, 1.408413e-01
3.717822e-01, 2.047010e-01, -3.590896e+00, 8.556188e-02, 9.672150e-02
-2.089999e-01, 3.785190e-02, -1.634185e+00, 2.025366e+00, 5.718753e-02
-1.608311e-01, 7.001472e-02, 5.094428e-01, 2.133030e+00, 4.108899e-02
2.316986e-01, 2.601771e-01, 3.751153e+00, 2.563172e+00, 1.331476e-01
4.816896e-02, 3.216287e-02, 6.768430e+00, -7.999433e+00, 1.726159e-01
4.406983e-01, 2.223253e-01, 2.253108e+00, -1.428217e+00, 8.117291e-02
3.925299e-01, 1.901625e-01, 2.161659e+00, 1.723195e+00, 1.035763e-01
-4.702575e-03, 1.716397e-01, -9.538383e-01, -1.923936e+00, 2.735730e-01
-5.574873e-02, 1.556548e-01, 5.744851e-01, 1.247293e+00, 3.226886e-01
9.604813e-04, 1.176158e-01, 1.678590e+00, 2.199021e+00, 6.009213e-01
1.411364e-01, 6.212993e-02, -2.279505e+00, 1.782605e+00, 4.946352e-01
-6.815036e-02, 9.999589e-02, -2.521694e+00, -9.246566e-01, 3.601708e-01
-1.979794e-02, 1.321551e-01, -2.709805e+00, 1.390121e+00, 3.393527e-01
3.732578e-01, 3.222912e-01, -3.851111e+00, 1.277527e+00, 3.936040e-01
-5.104901e-02, -1.598512e-02, -1.071778e+00, 7.954320e+00, 2.885003e-01
5.660511e-03, -5.402402e-02, -5.703511e+00, 8.531839e-01, 7.382890e-02
1.458361e-01, -1.095100e-01, -3.113649e+00, -4.587495e-01, 4.699759e-02
-6.344862e-02, -7.164377e-02, 9.007781e+00, -4.247075e+00, 1.217629e-01
-1.509833e-02, -3.948423e-02, 2.204922e+00, -9.170956e+00, 1.407689e-01
3.779582e-01, 1.506513e-01, 9.262585e-01, -1.805572e+00, 4.668743e-02
5.670974e-02, -3.803901e-02, 3.006685e+00, 6.172869e-01, 1.344572e-01
1.968861e-01, -9.352495e-02, 4.723920e-01, 2.785481e+00, 1.056766e-01
-1.240134e-02, -5.565874e-02, -4.309389e+00, -6.589558e+00, 2.495634e-01
3.595094e-02, -2.349909e-02, -5.885351e+00, 1.736017e-02, 2.154629e-01
4.290110e-01, 1.666362e-01, -1.505697e+00, 5.032382e-01, 8.541037e-02
1.401763e-01, -5.548593e-02, -7.434657e-01, 8.292819e-01, 6.278254e-02
-6.911072e-02, -1.761965e-02, -6.233950e+00, 1.874324e+00, 1.116992e-01
-2.075883e-02, 1.453996e-02, -2.340633e+00, 8.705957e+00, 1.203800e-01
3.723010e-01, 2.046754e-01, -3.635417e+00, 2.611920e-01, 8.681661e-02
-2.092867e-01, 3.786619e-02, -1.870823e+00, 1.763565e+00, 5.196096e-02
-1.609353e-01, 7.002585e-02, 2.427623e-01, 2.189195e+00, 4.755311e-02
2.321251e-01, 2.601610e-01, 3.410591e+00, 3.178702e+00, 1.057218e-01
4.835217e-02, 3.215960e-02, 7.040495e+00, -7.721522e+00, 1.844974e-01
4.414092e-01, 2.222952e-01, 2.302888e+00, -1.270319e+00, 7.898848e-02
3.930604e-01, 1.901353e-01, 2.163213e+00, 1.758396e+00, 7.555640e-02
8.080217e-02, 1.710773e-01, 9.286117e-01, -2.569739e+00, 6.945287e-01
-3.565363e-02, 1.008003e-01, -3.808418e+00, 1.460410e+00, 8.717078e-01
4.704587e-02, 1.319633e-01, -5.497137e-01, -2.763802e+00, 5.188640e-01
5.137021e-01, 3.155222e-01, -1.055633e+00, 1.843901e+00, 7.642089e-01
-1.164410e-01, -7.027765e-02, -5.606890e+00, 2.841582e+00, 9.645320e-02
-3.375253e-02, -3.911420e-02, 1.112007e+01, -2.895621e+00, 1.685346e-01
4.328950e-01, 1.444470e-01, -2.215116e-01, 1.472847e+00, 8.526838e-02
8.269204e-02, 3.116330e-02, -6.488295e+00, -1.145085e+00, 1.550999e-01
5.493359e-01, 2.147247e-01, 1.058036e-02, -1.959166e+00, 8.259759e-02
4.666487e-01, 1.835607e-01, -1.027219e+00, 1.153631e+00, 1.081531e-01
8.104061e-02, 1.710736e-01, 8.757106e-01, -2.121320e+00, 2.347577e-01
3.896973e-01, 4.793675e-02, -9.222185e-01, -1.646663e+00, 2.403805e-01
2.146612e-01, 5.941076e-02, -3.577006e-01, -3.647154e+00, 5.041479e-01
-3.554415e-02, 1.008021e-01, -2.505883e+00, 2.891881e+00, 3.383014e-01
4.723699e-02, 1.319613e-01, -7.944378e-01, -2.801247e+00, 2.170059e-01
5.139815e-01, 3.154992e-01, 5.935694e-02, 2.945722e+00, 2.516247e-01
3.086554e-01, -1.231370e-01, 1.647004e+00, -1.155506e+00, 5.032684e-02
1.336201e-01, -1.116630e-01, -1.947786e+00, -2.316246e+00, 5.474909e-02
-1.165836e-01, -7.027172e-02, -5.422808e+00, 3.153333e+00, 6.402745e-02
-3.380405e-02, -3.911261e-02, 1.110368e+01, -2.985453e+00, 5.493712e-02
4.329409e-01, 1.444254e-01, 3.161992e-02, 1.477572e+00, 3.222771e-02
-1.750353e-01, 1.147400e-02, -2.904841e-01, -2.015879e+00, 7.530977e-02
-4.252403e-01, 5.286513e-02, -9.952667e-01, -1.155712e+00, 5.113837e-02
-3.424594e-01, 8.402455e-02, 2.174729e+00, 6.516315e-01, 5.159482e-02
1.242858e-01, 2.675616e-01, -2.181922e+00, 1.418631e+00, 7.265589e-02
-2.502043e-01, 4.139112e-02, 6.047196e-01, -2.036529e+00, 7.875215e-02
-1.674240e-01, 7.255042e-02, -6.180592e-01, 2.523266e+00, 5.424154e-02
2.993209e-01, 2.560884e-01, -3.736369e+00, -9.353885e-01, 7.042625e-02
8.278004e-02, 3.115929e-02, -6.384637e+00, -1.407838e+00, 5.694440e-02
5.495243e-01, 2.146974e-01, -7.908687e-02, -2.051022e+00, 4.915387e-02
4.667452e-01, 1.835380e-01, -7.597416e-01, 1.296625e+00, 3.161594e-02
8.143969e-02, 1.710676e-01, 1.195941e+00, -2.450478e+00, 2.937421e-01
3.899038e-01, 4.790752e-02, -7.363249e-01, -2.672212e+00, 3.336547e-01
6.877583e-02, 1.170934e-01, -4.334665e+00, 3.900576e+00, 4.486926e-01
-3.656666e-01, 2.792502e-01, 1.787522e+00, 1.632407e+00, 3.054630e-01
2.149315e-01, 5.939471e-02, 4.150456e-02, -3.355949e+00, 5.348124e-01
-3.535841e-02, 1.008049e-01, -2.356156e+00, 1.979729e+00, 3.063759e-01
4.755662e-02, 1.319578e-01, -2.768306e-01, -2.935443e+00, 2.478099e-01
5.144481e-01, 3.154607e-01, 3.438105e-01, 2.531422e+00, 2.851286e-01
3.084629e-01, -1.231602e-01, 1.492820e+00, -1.422652e+00, 3.258957e-02
-1.266396e-02, -5.397448e-02, -4.953347e+00, -5.946351e+00, 6.020400e-02
-4.471063e-01, 1.081820e-01, -4.354780e-01, 9.387027e-01, 4.252460e-02
1.334918e-01, -1.116730e-01, -2.014973e+00, -2.234979e+00, 6.012079e-02
-1.167989e-01, -7.026302e-02, -5.046837e+00, 3.852714e+00, 6.614643e-02
-3.388286e-02, -3.911010e-02, 1.109507e+01, -2.740784e+00, 6.842812e-02
4.330082e-01, 1.443930e-01, 3.561228e-01, 1.466721e+00, 4.782613e-02
-3.211269e-01, 6.918573e-02, -9.447358e-01, -2.706195e+00, 6.440768e-02
-7.555716e-01, 2.313424e-01, -1.326991e+00, 7.341033e-01, 3.853489e-02
-1.749713e-01, 1.148713e-02, -1.511781e-01, -1.928232e+00, 6.683750e-02
-4.252618e-01, 5.289717e-02, -1.020924e+00, -1.126881e+00, 5.690072e-02
-3.423462e-01, 8.405017e-02, 1.977691e+00, 9.990665e-01, 3.876594e-02
1.245457e-01, 2.675523e-01, -2.092637e+00, 1.671714e+00, 8.425465e-02
-4.344425e-01, 1.621565e-01, -5.745056e-01, -1.886563e+00, 5.531814e-02
1.461558e-01, -5.769857e-02, 1.630222e-01, 8.713412e-01, 9.630695e-02
-1.041349e-01, -1.628867e-02, 2.715736e+00, -1.856243e+00, 6.434114e-02
-2.121897e-02, 1.486443e-02, -3.286655e+00, 8.373899e+00, 6.915870e-02
4.456722e-01, 1.983677e-01, 3.508259e-01, -1.829895e+00, 7.042662e-02
5.805984e-01, -2.198553e-01, -1.477531e+00, 4.638553e-01, 6.337751e-02
3.303087e-01, -1.784452e-01, -8.394897e-01, -4.357354e-01, 4.687918e-02
4.132228e-01, -1.472922e-01, -1.059947e+00, -7.925495e-01, 3.085719e-02
8.801147e-01, 3.621089e-02, 8.930314e-01, -2.428541e-01, 4.813739e-02
-2.502905e-01, 4.140996e-02, 5.208248e-01, -2.160945e+00, 8.687591e-02
-1.673746e-01, 7.256296e-02, -9.903513e-01, 2.404701e+00, 4.198332e-02
2.995165e-01, 2.560661e-01, -3.845870e+00, -3.211785e-01, 1.119922e-01
8.291576e-02, 3.115311e-02, -5.933049e+00, -2.364252e+00, 6.897713e-02
5.498072e-01, 2.146561e-01, -3.250735e-01, -1.958685e+00, 7.148348e-02
4.668909e-01, 1.835031e-01, -4.695638e-01, 1.487809e+00, 4.511501e-02
8.183799e-02, 1.710615e-01, 8.747601e-01, -2.391485e+00, 2.270144e-01
3.901077e-01, 4.787841e-02, -8.687414e-01, -2.361929e+00, 2.912854e-01
8.688428e-03, 1.560368e-01, -2.580265e+00, 1.503937e+00, 2.422381e-01
6.908693e-02, 1.170883e-01, -2.968085e+00, 4.783050e+00, 4.126840e-01
-3.659824e-01, 2.792775e-01, 1.066642e+00, 1.863754e+00, 2.680436e-01
2.152006e-01, 5.937866e-02, -3.188813e-01, -3.176170e+00, 3.684422e-01
-3.517401e-02, 1.008075e-01, -2.572190e+00, 2.581872e+00, 2.719628e-01
4.787616e-02, 1.319543e-01, -6.345289e-01, -2.895271e+00, 1.814829e-01
5.149117e-01, 3.154222e-01, 4.284705e-01, 2.589127e+00, 2.152642e-01
3.082691e-01, -1.231833e-01, 1.749790e+00, -1.197048e+00, 5.705998e-02
-7.315640e-02, -1.502514e-02, -4.825857e+00, 2.574660e+00, 1.836296e-01
-1.275095e-02, -5.397355e-02, -4.523008e+00, -6.161450e+00, 7.282142e-02
-4.478202e-01, 1.082154e-01, -6.824715e-01, 8.079015e-01, 3.723480e-02
1.333625e-01, -1.116830e-01, -2.021202e+00, -2.170153e+00, 5.543153e-02
-1.170124e-01, -7.025431e-02, -5.224186e+00, 3.537314e+00, 5.455907e-02
-3.396173e-02, -3.910757e-02, 1.131253e+01, -2.187537e+00, 9.440620e-02
4.330735e-01, 1.443606e-01, 2.072396e-01, 1.509104e+00, 5.194067e-02
-3.814224e-01, 1.081586e-01, -7.771124e-01, -1.083620e+00, 5.151290e-02
-3.210204e-01, 6.920976e-02, -1.025273e+00, -2.673974e+00, 9.872620e-02
-7.560905e-01, 2.313989e-01, -1.430686e+00, 5.062142e-01, 4.341157e-02
-1.749067e-01, 1.150024e-02, -3.149090e-01, -1.929889e+00, 7.547471e-02
-4.252806e-01, 5.292897e-02, -1.100605e+00, -1.166753e+00, 5.167846e-02
-3.422311e-01, 8.407584e-02, 2.075559e+00, 8.689881e-01, 6.183302e-02
1.248044e-01, 2.675432e-01, -2.120259e+00, 1.809942e+00, 8.044815e-02
6.040394e-02, -3.894838e-02, 3.174082e+00, 6.643568e-01, 1.059231e-01
-3.746760e-01, 1.232412e-01, -1.114755e+00, 5.331913e-01, 4.806221e-02
2.065167e-01, -9.665821e-02, 1.198817e+00, 2.109234e+00, 9.248979e-02
-4.385958e-02, -5.522908e-02, 1.044183e+01, -5.931546e-01, 3.181968e-01
3.919331e-02, -2.408236e-02, -5.461254e+00, -9.390054e-01, 1.663194e-01
5.062312e-01, 1.593851e-01, -8.504014e-01, -2.064171e+00, 9.012583e-02
-4.350691e-01, 1.621889e-01, -1.870403e-01, -1.979680e+00, 7.498266e-02
1.461137e-01, -5.770952e-02, 2.320202e-01, 6.230732e-01, 9.330227e-02
-1.042613e-01, -1.628090e-02, 2.688076e+00, -1.970183e+00, 6.254296e-02
-2.121077e-02, 1.486602e-02, -3.105459e+00, 8.397348e+00, 6.981436e-02
4.458246e-01, 1.983343e-01, 4.237805e-01, -1.900327e+00, 7.709039e-02
5.811832e-01, -2.198987e-01, -1.360829e+00, 8.577383e-01, 6.518272e-02
3.308084e-01, -1.784698e-01, -8.449150e-01, -2.766041e-01, 3.791661e-02
4.138583e-01, -1.473230e-01, -1.207669e+00, -5.960182e-01, 3.395891e-02
8.808940e-01, 3.614508e-02, 8.541039e-01, -4.639665e-01, 3.521151e-02
-2.503749e-01, 4.142868e-02, 5.088797e-01, -2.016767e+00, 6.501740e-02
-1.673242e-01, 7.257553e-02, -9.912659e-01, 2.453457e+00, 5.331207e-02
2.997111e-01, 2.560436e-01, -3.722984e+00, -6.930860e-01, 1.179844e-01
8.305051e-02, 3.114691e-02, -5.936163e+00, -2.259739e+00, 5.725846e-02
5.500859e-01, 2.146149e-01, -2.262961e-01, -1.965114e+00, 5.883201e-02
4.670352e-01, 1.834680e-01, -5.237672e-01, 1.405521e+00, 4.760559e-02
8.223513e-02, 1.710555e-01, 8.183020e-01, -2.251139e+00, 2.050936e-01
3.903094e-01, 4.784927e-02, -6.347851e-01, -2.618535e+00, 2.995610e-01
9.006819e-03, 1.560362e-01, -2.666640e+00, 1.444796e+00, 2.406688e-01
6.939752e-02, 1.170832e-01, -4.195057e+00, 4.128514e+00, 4.831033e-01
-3.662959e-01, 2.793049e-01, 1.578858e+00, 1.294337e+00, 2.639218e-01
2.154682e-01, 5.936262e-02, -9.398832e-01, -2.704104e+00, 4.055960e-01
-3.498897e-02, 1.008102e-01, -2.081355e+00, 2.532597e+00, 3.218233e-01
4.819472e-02, 1.319508e-01, -5.176553e-01, -3.217037e+00, 2.183843e-01
5.153719e-01, 3.153837e-01, 3.724139e-01, 2.920696e+00, 2.443710e-01
3.080743e-01, -1.232064e-01, 1.641490e+00, -1.239200e+00, 5.424433e-02
-7.323104e-02, -1.501975e-02, -5.216831e+00, 2.009923e+00, 1.179234e-01
-1.283786e-02, -5.397262e-02, -4.176241e+00, -6.452689e+00, 7.133583e-02
-4.485313e-01, 1.082488e-01, -7.400367e-01, 8.828286e-01, 3.324870e-02
1.332329e-01, -1.116930e-01, -2.098578e+00, -2.189719e+00, 6.419380e-02
-1.172259e-01, -7.024559e-02, -4.863140e+00, 3.983044e+00, 6.948839e-02
-3.404027e-02, -3.910505e-02, 1.123821e+01, -2.524680e+00, 8.481869e-02
4.331366e-01, 1.443281e-01, 2.542876e-01, 1.494483e+00, 4.185380e-02
-3.813039e-01, 1.081869e-01, -5.925771e-01, -1.181043e+00, 4.423504e-02
-3.209120e-01, 6.923380e-02, -7.584897e-01, -2.946723e+00, 8.922038e-02
-7.566055e-01, 2.314553e-01, -1.365373e+00, 5.317371e-01, 4.422349e-02
-1.748412e-01, 1.151333e-02, -1.971711e-01, -1.990664e+00, 6.175605e-02
-4.252984e-01, 5.296086e-02, -1.139666e+00, -1.050878e+00, 5.368372e-02
-3.421146e-01, 8.410140e-02, 2.100423e+00, 9.034228e-01, 4.623575e-02
1.250625e-01, 2.675338e-01, -2.182361e+00, 1.662578e+00, 8.658816e-02
6.039263e-02, -3.895281e-02, 3.177534e+00, 5.484309e-01, 7.848544e-02
-3.753049e-01, 1.232688e-01, -9.854292e-01, 7.053686e-01, 4.001186e-02
2.064629e-01, -9.667352e-02, 1.462673e+00, 1.830998e+00, 6.951633e-02
-4.399600e-02, -5.522584e-02, 1.011593e+01, -2.886649e+00, 2.079301e-01
3.919021e-02, -2.408525e-02, -5.501868e+00, -9.952724e-02, 1.130685e-01
5.063681e-01, 1.593478e-01, -1.100474e+00, -1.909934e+00, 6.658843e-02
-4.356938e-01, 1.622214e-01, -3.147590e-01, -2.069124e+00, 5.371585e-02
1.460709e-01, -5.772047e-02, 3.883584e-01, 6.191501e-01, 1.028061e-01
-1.043878e-01, -1.627309e-02, 2.519548e+00, -2.238448e+00, 7.183700e-02
-2.120249e-02, 1.486761e-02, -2.305166e+00, 8.511205e+00, 1.019227e-01
4.459746e-01, 1.983009e-01, 2.806561e-01, -1.891953e+00, 6.622632e-02
5.817644e-01, -2.199421e-01, -1.302374e+00, 8.937021e-01, 6.518493e-02
3.313086e-01, -1.784946e-01, -8.220993e-01, -2.232259e-01, 4.324296e-02
4.144906e-01, -1.473539e-01, -1.197711e+00, -6.104961e-01, 2.918631e-02
8.816686e-01, 3.607927e-02, 8.308743e-01, -4.568332e-01, 4.193841e-02
-2.504584e-01, 4.144747e-02, 3.380109e-01, -1.969270e+00, 8.840154e-02
-1.672732e-01, 7.258806e-02, -9.521320e-01, 2.446145e+00, 4.777258e-02
2.999038e-01, 2.560212e-01, -3.593925e+00, -7.290377e-01, 1.030108e-01
8.318522e-02, 3.114072e-02, -5.769165e+00, -2.584164e+00, 7.113539e-02
5.503630e-01, 2.145737e-01, -2.153475e-02, -2.024613e+00, 4.566758e-02
4.671768e-01, 1.834331e-01, -5.234937e-01, 1.446756e+00, 3.731888e-02
8.263268e-02, 1.710494e-01, 6.170931e-01, -2.484002e+00, 2.187731e-01
3.905092e-01, 4.782019e-02, -3.047044e-01, -2.317458e+00, 3.234079e-01
9.327040e-03, 1.560356e-01, -3.107411e+00, 7.047673e-01, 1.873062e-01
6.970811e-02, 1.170781e-01, -4.051599e+00, 4.115669e+00, 3.831564e-01
-3.666083e-01, 2.793322e-01, 1.012293e+00, 1.695353e+00, 2.695950e-01
2.157353e-01, 5.934652e-02, -5.801249e-02, -2.866318e+00, 4.540364e-01
-3.480330e-02, 1.008129e-01, -1.719165e+00, 2.466350e+00, 2.676184e-01
4.851405e-02, 1.319472e-01, -4.965546e-01, -3.093067e+00, 1.614059e-01
5.158302e-01, 3.153452e-01, 3.300037e-01, 2.623533e+00, 2.756216e-01
3.078782e-01, -1.232294e-01, 1.819005e+00, -1.198010e+00, 5.043030e-02
-7.330571e-02, -1.501431e-02, -5.396288e+00, 1.161409e+00, 6.187691e-02
-1.292472e-02, -5.397168e-02, -3.667277e+00, -6.915544e+00, 7.133587e-02
-4.492405e-01, 1.082822e-01, -9.705394e-01, 7.404264e-01, 3.674815e-02
1.331024e-01, -1.117030e-01, -2.010910e+00, -2.245874e+00, 5.899145e-02
-1.174392e-01, -7.023684e-02, -4.849574e+00, 4.008262e+00, 7.199375e-02
-3.411880e-02, -3.910251e-02, 1.134972e+01, -2.146295e+00, 6.976259e-02
4.331976e-01, 1.442957e-01, 1.483587e-01, 1.480213e+00, 4.475999e-02
-3.811837e-01, 1.082151e-01, -5.268735e-01, -1.301152e+00, 4.069457e-02
-3.208026e-01, 6.925778e-02, -8.038270e-01, -2.863649e+00, 8.628775e-02
-7.571156e-01, 2.315116e-01, -1.426067e+00, 3.031559e-01, 5.074748e-02
-1.747750e-01, 1.152639e-02, -5.138080e-01, -1.924676e+00, 8.888136e-02
-4.253149e-01, 5.299271e-02, -1.251849e+00, -9.729132e-01, 5.414018e-02
-3.419967e-01, 8.412700e-02, 2.080258e+00, 7.554923e-01, 5.687407e-02
1.253192e-01, 2.675245e-01, -1.987101e+00, 1.747894e+00, 1.030501e-01
6.038101e-02, -3.895730e-02, 3.172402e+00, 1.927362e-01, 5.058672e-02
-3.759349e-01, 1.232966e-01, -1.024948e+00, 6.825602e-01, 2.972887e-02
2.064081e-01, -9.668890e-02, 1.670779e+00, 1.575262e+00, 5.097107e-02
-4.413293e-02, -5.522258e-02, 9.434275e+00, -4.454886e+00, 1.180057e-01
3.918693e-02, -2.408817e-02, -5.453095e+00, 5.248738e-01, 6.306134e-02
5.065035e-01, 1.593102e-01, -1.307261e+00, -1.836325e+00, 4.387516e-02
-4.363159e-01, 1.622539e-01, -1.054538e-01, -2.032247e+00, 5.012103e-02
1.460274e-01, -5.773143e-02, 3.587741e-01, 5.704473e-01, 9.011191e-02
-1.045139e-01, -1.626527e-02, 2.092579e+00, -2.280948e+00, 7.657511e-02
-2.119408e-02, 1.486920e-02, -1.981963e+00, 8.565389e+00, 8.679626e-02
4.461225e-01, 1.982676e-01, 3.523845e-01, -1.890522e+00, 6.429326e-02
5.823434e-01, -2.199856e-01, -1.075568e+00, 1.129206e+00, 6.082440e-02
3.318071e-01, -1.785195e-01, -8.453788e-01, 1.210113e-02, 4.684523e-02
4.151221e-01, -1.473848e-01, -1.288094e+00, -4.290130e-01, 2.960101e-02
8.824384e-01, 3.601340e-02, 7.550173e-01, -6.102363e-01, 3.907400e-02
-2.505408e-01, 4.146630e-02, 4.698471e-01, -2.075907e+00, 8.539842e-02
-1.672213e-01, 7.260059e-02, -1.024172e+00, 2.372990e+00, 6.808126e-02
3.000951e-01, 2.559988e-01, -3.615678e+00, -8.609553e-01, 9.370932e-02
8.331985e-02, 3.113448e-02, -5.578042e+00, -2.839382e+00, 8.865314e-02
5.506375e-01, 2.145324e-01, 1.117264e-01, -2.039076e+00, 5.395988e-02
4.673164e-01, 1.833981e-01, -6.033258e-01, 1.424670e+00, 3.629542e-02
8.302964e-02, 1.710433e-01, 7.149094e-01, -2.718281e+00, 2.472757e-01
3.907079e-01, 4.779097e-02, -9.159025e-02, -2.357802e+00, 2.798040e-01
9.648902e-03, 1.560350e-01, -2.696589e+00, 1.634868e+00, 2.640931e-01
7.001794e-02, 1.170729e-01, -4.234614e+00, 4.515946e+00, 3.770140e-01
-3.669184e-01, 2.793597e-01, 5.809413e-01, 1.500835e+00, 2.637781e-01
2.160011e-01, 5.933042e-02, -5.859621e-01, -2.576951e+00, 4.958197e-01
-3.461806e-02, 1.008155e-01, -2.452058e+00, 2.733451e+00, 3.120541e-01
4.883213e-02, 1.319436e-01, -4.068799e-01, -3.034460e+00, 1.884393e-01
5.162861e-01, 3.153067e-01, 1.693683e-01, 2.262407e+00, 2.453752e-01
3.076799e-01, -1.232526e-01, 1.704524e+00, -1.232622e+00, 6.487328e-02
-7.338054e-02, -1.500883e-02, -5.082360e+00, 2.121587e+00, 1.542287e-01
-1.301152e-02, -5.397072e-02, -4.180371e+00, -6.590603e+00, 8.081828e-02
-4.499479e-01, 1.083158e-01, -8.473016e-01, 8.556725e-01, 3.416215e-02
